            x [m]            y [m]            z [m]   FieldxRe [V/m]   FieldxIm [V/m]   FieldyRe [V/m]   FieldyIm [V/m]   FieldzRe [V/m]   FieldzIm [V/m]
       0.70741177       0.24913563                0                0                0                0                0     -0.043630231     -0.075967908
       0.70551711       0.25445163                0                0                0                0                0     -0.044589028     -0.075646721
       0.70358247       0.25975326                0                0                0                0                0      -0.04557731     -0.075314038
       0.70160794       0.26504013                0                0                0                0                0     -0.046595044     -0.074969657
       0.69959372       0.27031204                0                0                0                0                0     -0.047642153     -0.074613377
       0.69753993        0.2755686                0                0                0                0                0     -0.048718598     -0.074245028
       0.69544661       0.28080958                0                0                0                0                0     -0.049824379     -0.073864393
        0.6933139       0.28603467                0                0                0                0                0     -0.050959468     -0.073471278
       0.69114196       0.29124355                0                0                0                0                0     -0.052123781     -0.073065512
       0.68893087       0.29643595                0                0                0                0                0     -0.053257272     -0.072694644
       0.68668079       0.30161154                0                0                0                0                0     -0.054413747     -0.072314434
        0.6843918       0.30677009                0                0                0                0                0     -0.055598468     -0.071920425
       0.68206406       0.31191123                0                0                0                0                0     -0.056811329     -0.071512461
       0.67969769       0.31703472                0                0                0                0                0     -0.058052279     -0.071090356
       0.67729288       0.32214028                0                0                0                0                0     -0.059321214     -0.070653938
       0.67484969       0.32722759                0                0                0                0                0     -0.060618117     -0.070203029
       0.67236829       0.33229637                0                0                0                0                0     -0.061942887     -0.069737479
        0.6698488       0.33734632                0                0                0                0                0     -0.063295469     -0.069257118
       0.66729146       0.34237719                0                0                0                0                0     -0.064675711     -0.068761803
       0.66469628       0.34738865                0                0                0                0                0      -0.06608364     -0.068251379
       0.66206342       0.35238048                0                0                0                0                0     -0.067519158     -0.067725673
       0.65939313       0.35735232                0                0                0                0                0     -0.068982124      -0.06718459
       0.65668553       0.36230394                0                0                0                0                0     -0.070472471     -0.066627972
       0.65394068       0.36723506                0                0                0                0                0     -0.071951017     -0.066141859
       0.65115881       0.37214535                0                0                0                0                0     -0.073453851      -0.06564378
       0.64834011        0.3770346                0                0                0                0                0     -0.074982449     -0.065130048
       0.64548469       0.38190249                0                0                0                0                0     -0.076464601     -0.064530633
       0.64259273       0.38674876                0                0                0                0                0       -0.0774481     -0.063405216
       0.63966435       0.39157313                0                0                0                0                0     -0.078453049     -0.062256463
        0.6366998       0.39637533                0                0                0                0                0     -0.079479367     -0.061084323
       0.63369912       0.40115508                0                0                0                0                0     -0.080527082     -0.059888694
       0.63066262       0.40591213                0                0                0                0                0     -0.081596084     -0.058669567
       0.62759042       0.41064617                0                0                0                0                0     -0.082686365     -0.057426877
       0.62448263       0.41535699                0                0                0                0                0     -0.083797909     -0.056160554
        0.6213395       0.42004427                0                0                0                0                0     -0.084930643     -0.054870576
        0.6181612       0.42470777                0                0                0                0                0     -0.086084522     -0.053556904
       0.61494792       0.42934722                0                0                0                0                0     -0.087259501     -0.052219518
       0.61169982       0.43396237                0                0                0                0                0     -0.088453963     -0.050874382
       0.60841703       0.43855295                0                0                0                0                0     -0.089658685     -0.049607247
       0.60509986       0.44311869                0                0                0                0                0     -0.090882659     -0.048317507
       0.60174841       0.44765934                0                0                0                0                0     -0.092125855     -0.047005124
       0.59836286       0.45217463                0                0                0                0                0       -0.0933882     -0.045670103
        0.5949434       0.45666435                0                0                0                0                0      -0.09466964     -0.044312447
       0.59149033       0.46112818                0                0                0                0                0     -0.095970064     -0.042932197
        0.5880037       0.46556592                0                0                0                0                0     -0.097289443     -0.041529331
        0.5844838       0.46997729                0                0                0                0                0     -0.098627672     -0.040103901
       0.58093083       0.47436205                0                0                0                0                0     -0.099984691     -0.038655926
       0.57734495       0.47871995                0                0                0                0                0      -0.10136041     -0.037185431
       0.57372642       0.48305076                0                0                0                0                0       -0.1023877     -0.035527665
       0.57007533       0.48735419                0                0                0                0                0      -0.10275033     -0.033541031
         0.566392       0.49163005                0                0                0                0                0      -0.10312507     -0.031529695
       0.56267661       0.49587807                0                0                0                0                0      -0.10351195     -0.029493716
       0.55892932       0.50009799                0                0                0                0                0      -0.10391093     -0.027433172
       0.55515045       0.50428963                0                0                0                0                0      -0.10432259     -0.025351882
        0.5513401       0.50845265                0                0                0                0                0      -0.10476547      -0.02336842
       0.54749852       0.51258695                0                0                0                0                0      -0.10521904     -0.021362171
       0.54362595       0.51669222                0                0                0                0                0      -0.10568326     -0.019333242
       0.53972262       0.52076823                0                0                0                0                0      -0.10615812     -0.017281748
       0.53578871       0.52481472                0                0                0                0                0       -0.1066436     -0.015207782
       0.53182447       0.52883148                0                0                0                0                0      -0.10713968      -0.01311146
       0.52783012       0.53281832                0                0                0                0                0       -0.1076463     -0.010992909
       0.52380586       0.53677505                0                0                0                0                0      -0.10816347    -0.0088522211
       0.51975197       0.54070133                0                0                0                0                0      -0.10869113    -0.0066895615
       0.51566863       0.54459697                0                0                0                0                0      -0.10922926    -0.0045050276
       0.51155609       0.54846179                0                0                0                0                0      -0.10977784    -0.0022987556
       0.50741458       0.55229563                0                0                0                0                0      -0.11033681   -7.0880516e-05
        0.5032444        0.5560981                0                0                0                0                0      -0.11061035     0.0022012442
       0.49904564       0.55986911                0                0                0                0                0      -0.10984438     0.0045736134
       0.49481869       0.56360847                0                0                0                0                0      -0.10908125     0.0069641992
       0.49056369       0.56731588                0                0                0                0                0      -0.10832097     0.0093729235
       0.48628092       0.57099116                0                0                0                0                0      -0.10756361      0.011799611
       0.48197061       0.57463408                0                0                0                0                0      -0.10680918      0.014244126
         0.477633       0.57824451                0                0                0                0                0      -0.10610398      0.016611051
       0.47326836       0.58182216                0                0                0                0                0      -0.10540669      0.018984102
       0.46887693        0.5853669                0                0                0                0                0      -0.10471211      0.021373803
       0.46445894       0.58887851                0                0                0                0                0      -0.10402028      0.023780018
       0.46001467       0.59235674                0                0                0                0                0      -0.10333119      0.026202597
       0.45554432       0.59580147                0                0                0                0                0      -0.10264488      0.028641414
        0.4510482       0.59921241                0                0                0                0                0      -0.10196136      0.031096306
       0.44652656       0.60258943                0                0                0                0                0      -0.10128064      0.033567112
       0.44197959       0.60593235                0                0                0                0                0      -0.10060275      0.036053732
       0.43740761       0.60924101                0                0                0                0                0     -0.099927679      0.038555972
       0.43281087       0.61251509                0                0                0                0                0     -0.099100322      0.041027073
       0.42818964       0.61575454                0                0                0                0                0     -0.097059049      0.043145306
       0.42354414       0.61895907                0                0                0                0                0     -0.095014013      0.045272157
       0.41887468       0.62212861                0                0                0                0                0      -0.09296529      0.047407523
       0.41418147       0.62526292                0                0                0                0                0     -0.090912946      0.049551331
       0.40946484       0.62836182                0                0                0                0                0     -0.088857085      0.051703461
       0.40472502       0.63142508                0                0                0                0                0     -0.086797759      0.053863846
       0.39996228       0.63445264                0                0                0                0                0     -0.084735043      0.056032382
       0.39517689       0.63744432                0                0                0                0                0      -0.08266902      0.058208987
       0.39036912       0.64039981                0                0                0                0                0     -0.080599762      0.060393572
       0.38553923       0.64331913                0                0                0                0                0     -0.078527324      0.062586047
       0.38068753       0.64620197                0                0                0                0                0     -0.076461598       0.06477949
       0.37581429       0.64904827                0                0                0                0                0     -0.074459694      0.066934794
       0.37091976       0.65185773                0                0                0                0                0      -0.07245551       0.06909848
       0.36600423       0.65463036                0                0                0                0                0     -0.070449084      0.071270451
       0.36106795       0.65736592                0                0                0                0                0     -0.068124004      0.073181368
       0.35611126       0.66006422                0                0                0                0                0     -0.065018117      0.074435137
       0.35113439       0.66272515                0                0                0                0                0     -0.061905973      0.075689293
       0.34613764       0.66534859                0                0                0                0                0      -0.05878767      0.076943837
       0.34112129       0.66793436                0                0                0                0                0     -0.055663295      0.078198828
       0.33608562       0.67048228                0                0                0                0                0      -0.05253293       0.07945428
       0.33103094       0.67299223                0                0                0                0                0     -0.049396679      0.080710232
       0.32595748       0.67546409                0                0                0                0                0      -0.04625459      0.081966743
        0.3208656       0.67789769                0                0                0                0                0     -0.043106791       0.08322382
       0.31575552        0.6802929                0                0                0                0                0      -0.03995331      0.084481537
       0.31062758       0.68264961                0                0                0                0                0     -0.036794275      0.085739911
       0.30548206        0.6849677                0                0                0                0                0     -0.033629742      0.086998999
       0.30031922       0.68724692                0                0                0                0                0      -0.03045978       0.08825887
        0.2951394       0.68948728                0                0                0                0                0     -0.027284479      0.089519538
       0.28994286        0.6916886                0                0                0                0                0     -0.023920758      0.090349533
        0.2847299       0.69385076                0                0                0                0                0     -0.020180859      0.090304695
       0.27950081       0.69597363                0                0                0                0                0     -0.016433721       0.09025351
        0.2742559       0.69805706                0                0                0                0                0     -0.012679446      0.090196185
       0.26899549       0.70010102                0                0                0                0                0    -0.0089181755      0.090132907
       0.26371983       0.70210528                0                0                0                0                0    -0.0051499717      0.090063922
        0.2584292       0.70406985                0                0                0                0                0    -0.0013749357      0.089989424
       0.25312397       0.70599449                0                0                0                0                0     0.0024067778      0.089909658
       0.24780442       0.70787919                0                0                0                0                0     0.0061950814      0.089824833
       0.24247082       0.70972383                0                0                0                0                0      0.009989894       0.08973518
        0.2371235       0.71152824                0                0                0                0                0      0.013791087      0.089640938
       0.23176275       0.71329236                0                0                0                0                0      0.017598579      0.089542337
       0.22638887       0.71501613                0                0                0                0                0      0.021412265      0.089439623
       0.22100218       0.71669942                0                0                0                0                0       0.02523054      0.089333467
       0.21560298       0.71834207                0                0                0                0                0       0.02884822      0.087866493
       0.21019156       0.71994412                0                0                0                0                0       0.03246665       0.08634828
       0.20476824       0.72150534                0                0                0                0                0      0.036090102      0.084823713
       0.19933334       0.72302574                0                0                0                0                0      0.039718539       0.08329311
       0.19388714       0.72450519                0                0                0                0                0      0.043351993      0.081756771
       0.18842997       0.72594362                0                0                0                0                0      0.046990462      0.080215022
       0.18296212       0.72734094                0                0                0                0                0      0.050633952      0.078668177
       0.17748392       0.72869712                0                0                0                0                0       0.05428246      0.077116564
       0.17199567         0.730012                0                0                0                0                0      0.057936005      0.075560495
       0.16649768       0.73128551                0                0                0                0                0      0.061594605      0.074000314
       0.16099025       0.73251766                0                0                0                0                0      0.065258265      0.072436333
       0.15547371       0.73370832                0                0                0                0                0      0.068926997      0.070868887
       0.14994837       0.73485744                0                0                0                0                0      0.072595298      0.069290027
       0.14441454       0.73596495                0                0                0                0                0      0.075683676      0.066829808
       0.13887255        0.7370308                0                0                0                0                0      0.078776188      0.064365387
       0.13332267       0.73805493                0                0                0                0                0       0.08187291      0.061897162
       0.12776525       0.73903722                0                0                0                0                0      0.084973894       0.05942557
       0.12220061       0.73997772                0                0                0                0                0      0.088079184      0.056951012
       0.11662903       0.74087626                0                0                0                0                0      0.090912387      0.054194897
       0.11105086        0.7417329                0                0                0                0                0      0.093568921       0.05125387
        0.1054664       0.74254751                0                0                0                0                0      0.096229374      0.048310511
      0.099875964       0.74332011                0                0                0                0                0      0.098893821      0.045365278
       0.09427987       0.74405062                0                0                0                0                0       0.10156237      0.042418614
      0.088678442         0.744739                0                0                0                0                0       0.10410605      0.039382022
      0.083071992       0.74538517                0                0                0                0                0       0.10623548      0.036056466
       0.07746084       0.74598914                0                0                0                0                0       0.10836876      0.032730546
        0.0718453       0.74655092                0                0                0                0                0       0.11050602      0.029404737
      0.066225693       0.74707037                0                0                0                0                0       0.11264741      0.026079534
      0.060602341       0.74754757                0                0                0                0                0       0.11479305      0.022755414
      0.054975551       0.74798238                0                0                0                0                0       0.11639074      0.019183977
       0.04934565       0.74837494                0                0                0                0                0       0.11792632      0.015584646
      0.043712955       0.74872506                0                0                0                0                0       0.11946622      0.011987772
      0.038077787       0.74903274                0                0                0                0                0       0.12101063     0.0083938474
      0.032440457        0.7492981                0                0                0                0                0       0.12255971     0.0048033418
      0.026801296       0.74952096                0                0                0                0                0       0.12373482     0.0011205319
      0.021160616       0.74970144                0                0                0                0                0       0.12462573    -0.0026313011
      0.015518736       0.74983943                0                0                0                0                0       0.12552172    -0.0063782092
     0.0098759793       0.74993497                0                0                0                0                0       0.12642306     -0.010119718
     0.0042326623       0.74998808                0                0                0                0                0       0.12732996     -0.013855344
    -0.0014108941       0.74999869                0                0                0                0                0       0.12806922     -0.017598255
    -0.0070543704        0.7499668                0                0                0                0                0        0.1282942       -0.0213753
     -0.012697447       0.74989253                0                0                0                0                0       0.12852554     -0.025145054
     -0.018339805       0.74977571                0                0                0                0                0       0.12876359     -0.028907031
     -0.023981126        0.7496165                0                0                0                0                0       0.12900862     -0.032660805
     -0.029621087       0.74941486                0                0                0                0                0       0.12926097     -0.036405899
      -0.03525937       0.74917072                0                0                0                0                0        0.1288721     -0.040084336
     -0.040895659        0.7488842                0                0                0                0                0       0.12844472      -0.04374925
     -0.046529632       0.74855524                0                0                0                0                0       0.12802595      -0.04740436
     -0.052160971       0.74818397                0                0                0                0                0       0.12761615     -0.051049277
     -0.057789356       0.74777025                0                0                0                0                0        0.1272157     -0.054683574
     -0.063414469       0.74731427                0                0                0                0                0       0.12641613     -0.058200885
     -0.069035992       0.74681592                0                0                0                0                0       0.12536256     -0.061638575
     -0.074653603       0.74627531                0                0                0                0                0       0.12432007     -0.065064989
      -0.08026699       0.74569243                0                0                0                0                0       0.12328904     -0.068479784
     -0.085875824       0.74506736                0                0                0                0                0       0.12226993     -0.071882613
     -0.091479808       0.74440008                0                0                0                0                0         0.121097     -0.075199321
     -0.097078606       0.74369061                0                0                0                0                0       0.11947457     -0.078298315
      -0.10267191       0.74293905                0                0                0                0                0       0.11786614     -0.081385307
      -0.10825939       0.74214548                0                0                0                0                0       0.11627219     -0.084460035
      -0.11384075       0.74130982                0                0                0                0                0       0.11469317     -0.087522216
      -0.11941566       0.74043226                0                0                0                0                0       0.11312953     -0.090571612
      -0.12498382       0.73951268                0                0                0                0                0       0.11107696     -0.093275227
      -0.13054489       0.73855132                0                0                0                0                0       0.10898246     -0.095927984
      -0.13609858       0.73754811                0                0                0                0                0       0.10690577     -0.098568745
      -0.14164455       0.73650312                0                0                0                0                0       0.10484739      -0.10119732
      -0.14718251       0.73541641                0                0                0                0                0       0.10280779      -0.10381356
      -0.15271212        0.7342881                0                0                0                0                0       0.10038942      -0.10604734
      -0.15823311       0.73311818                0                0                0                0                0      0.097578883      -0.10788703
      -0.16374512       0.73190677                0                0                0                0                0      0.094790362      -0.10971753
      -0.16924787       0.73065394                0                0                0                0                0      0.092024408      -0.11153884
      -0.17474103       0.72935969                0                0                0                0                0      0.089281589      -0.11335094
       -0.1802243       0.72802418                0                0                0                0                0       0.08656241      -0.11515383
      -0.18569736       0.72664744                0                0                0                0                0      0.083867423      -0.11694749
       -0.1911599       0.72522956                0                0                0                0                0      0.081197158      -0.11873193
      -0.19661163       0.72377062                0                0                0                0                0      0.078552127      -0.12050714
      -0.20205222       0.72227067                0                0                0                0                0      0.075932883      -0.12227308
      -0.20748137       0.72072983                0                0                0                0                0      0.073339917      -0.12402977
      -0.21289878       0.71914816                0                0                0                0                0      0.070773743       -0.1257772
      -0.21830413       0.71752584                0                0                0                0                0      0.068234853      -0.12751536
      -0.22369711       0.71586281                0                0                0                0                0      0.065354735      -0.12845337
      -0.22907743       0.71415931                0                0                0                0                0      0.062166087      -0.12866639
      -0.23444478       0.71241534                0                0                0                0                0      0.059008636      -0.12887055
      -0.23979886       0.71063107                0                0                0                0                0      0.055883031      -0.12906601
      -0.24513936       0.70880651                0                0                0                0                0      0.052789941      -0.12925285
      -0.25046596       0.70694184                0                0                0                0                0      0.049730014      -0.12943126
       -0.2557784       0.70503718                0                0                0                0                0      0.046703853      -0.12960136
      -0.26107636       0.70309258                0                0                0                0                0      0.043712113      -0.12976326
      -0.26635954        0.7011081                0                0                0                0                0      0.040755428      -0.12991707
      -0.27162763       0.69908398                0                0                0                0                0      0.037834384      -0.13006295
      -0.27688032       0.69702029                0                0                0                0                0      0.034949616      -0.13020103
      -0.28211737       0.69491714                0                0                0                0                0      0.032101691      -0.13033141
      -0.28733841       0.69277459                0                0                0                0                0      0.029291242      -0.13045421
       -0.2925432       0.69059283                0                0                0                0                0      0.026523465      -0.13035356
      -0.29773143       0.68837202                0                0                0                0                0      0.023816999      -0.12918825
      -0.30290279       0.68611217                0                0                0                0                0       0.02114933      -0.12802882
      -0.30805701       0.68381351                0                0                0                0                0      0.018520966      -0.12687567
      -0.31319377       0.68147612                0                0                0                0                0      0.015932485      -0.12572916
      -0.31831282        0.6791001                0                0                0                0                0      0.013384387      -0.12458964
      -0.32341382       0.67668569                0                0                0                0                0      0.010877203      -0.12345748
      -0.32849652        0.6742329                0                0                0                0                0     0.0084114634      -0.12233303
      -0.33356065       0.67174202                0                0                0                0                0     0.0059876051      -0.12121665
      -0.33860585       0.66921306                0                0                0                0                0     0.0036062105      -0.12010866
      -0.34363189       0.66664618                0                0                0                0                0     0.0012677209      -0.11900941
      -0.34863847       0.66404158                0                0                0                0                0    -0.0010273866      -0.11791922
      -0.35362533       0.66139936                0                0                0                0                0     -0.003278648      -0.11683841
      -0.35859215       0.65871972                0                0                0                0                0    -0.0054856064      -0.11576732
      -0.36353865       0.65600276                0                0                0                0                0    -0.0075435601      -0.11449614
      -0.36846459       0.65324867                0                0                0                0                0    -0.0091687739      -0.11245493
      -0.37336966       0.65045762                0                0                0                0                0     -0.010754757      -0.11043838
      -0.37825358       0.64762968                0                0                0                0                0      -0.01230114      -0.10844693
       -0.3831161       0.64476514                0                0                0                0                0     -0.013892308      -0.10635482
      -0.38795692         0.641864                0                0                0                0                0     -0.015580829      -0.10406983
      -0.39277577       0.63892657                0                0                0                0                0     -0.017220432      -0.10180378
       -0.3975724       0.63595301                0                0                0                0                0     -0.018810682     -0.099557117
      -0.40234649       0.63294339                0                0                0                0                0     -0.020351117      -0.09733019
      -0.40709782       0.62989789                0                0                0                0                0     -0.021841336      -0.09512341
      -0.41182607       0.62681681                0                0                0                0                0     -0.023280952     -0.092937209
      -0.41653103        0.6237002                0                0                0                0                0     -0.024669567     -0.090771914
      -0.42121238       0.62054825                0                0                0                0                0      -0.02600679     -0.088627905
      -0.42586991       0.61736119                0                0                0                0                0     -0.027292296     -0.086505547
      -0.43050331       0.61413914                0                0                0                0                0     -0.028525703     -0.084405184
      -0.43511233       0.61088234                0                0                0                0                0     -0.029424831     -0.082110502
      -0.43969673       0.60759097                0                0                0                0                0      -0.02983219      -0.07950487
      -0.44425622       0.60426521                0                0                0                0                0      -0.03019833     -0.076936945
      -0.44879055       0.60090518                0                0                0                0                0     -0.030523045     -0.074407123
      -0.45329949       0.59751117                0                0                0                0                0     -0.030806186     -0.071915828
      -0.45778275       0.59408331                0                0                0                0                0     -0.031047544     -0.069463454
      -0.46224007       0.59062183                0                0                0                0                0     -0.031246971     -0.067050368
      -0.46667126       0.58712685                0                0                0                0                0     -0.031404305     -0.064676918
      -0.47107598       0.58359867                0                0                0                0                0     -0.031519413     -0.062343486
      -0.47545406       0.58003747                0                0                0                0                0     -0.031592175     -0.060050372
       -0.4798052       0.57644337                0                0                0                0                0     -0.031622436     -0.057797894
      -0.48412919       0.57281667                0                0                0                0                0     -0.031773627     -0.055365514
      -0.48842576       0.56915754                0                0                0                0                0     -0.031981952     -0.052821998
      -0.49269468       0.56546617                0                0                0                0                0     -0.032136504     -0.050312843
       -0.4969357       0.56174278                0                0                0                0                0     -0.032237161     -0.047838327
      -0.50114858       0.55798757                0                0                0                0                0     -0.032283783     -0.045398682
      -0.50533307       0.55420077                0                0                0                0                0     -0.032085825     -0.042962063
      -0.50948894       0.55038261                0                0                0                0                0     -0.031353664     -0.040485844
      -0.51361597       0.54653329                0                0                0                0                0      -0.03058465     -0.038057365
      -0.51771396       0.54265296                0                0                0                0                0     -0.029778782     -0.035676815
      -0.52178258       0.53874201                0                0                0                0                0     -0.028936103     -0.033344459
      -0.52582169       0.53480047                0                0                0                0                0     -0.028056595     -0.031060398
      -0.52983105       0.53082865                0                0                0                0                0     -0.027140321      -0.02882481
      -0.53381038       0.52682686                0                0                0                0                0     -0.026187338     -0.026637871
      -0.53775948       0.52279514                0                0                0                0                0     -0.025197661      -0.02449964
      -0.54167813       0.51873386                0                0                0                0                0     -0.024171393     -0.022410261
      -0.54556608       0.51464319                0                0                0                0                0       -0.0231086     -0.020369798
      -0.54942316       0.51052344                0                0                0                0                0     -0.022009391     -0.018378315
      -0.55324918       0.50637472                0                0                0                0                0     -0.020873839     -0.016435822
      -0.55704379       0.50219738                0                0                0                0                0     -0.019841535     -0.014391223
      -0.56080693       0.49799156                0                0                0                0                0     -0.018922295       -0.0122209
       -0.5645383       0.49375755                0                0                0                0                0     -0.017956603     -0.010093326
      -0.56823766       0.48949558                0                0                0                0                0     -0.016944615    -0.0080085015
       -0.5719049       0.48520592                0                0                0                0                0     -0.015886523    -0.0059663942
      -0.57553977       0.48088875                0                0                0                0                0     -0.014723156    -0.0039973785
      -0.57914197       0.47654438                0                0                0                0                0     -0.013186904    -0.0022485228
      -0.58271146       0.47217301                0                0                0                0                0      -0.01162537   -0.00054890756
      -0.58624792       0.46777493                0                0                0                0                0     -0.010038763     0.0011015795
      -0.58975118       0.46335033                0                0                0                0                0    -0.0084272567     0.0027031186
      -0.59322107       0.45889953                0                0                0                0                0    -0.0067910762     0.0042558722
      -0.59665734       0.45442271                0                0                0                0                0    -0.0051304167     0.0057600541
      -0.60005987       0.44992018                0                0                0                0                0     -0.003445507     0.0072158799
      -0.60342836       0.44539216                0                0                0                0                0    -0.0017365832     0.0086235814
      -0.60676277       0.44083893                0                0                0                0                0   -3.8705766e-06     0.0099834297
      -0.61006278       0.43626076                0                0                0                0                0     0.0017523654      0.011295689
      -0.61332822       0.43165785                0                0                0                0                0     0.0034203194      0.012644801
      -0.61655897       0.42703053                0                0                0                0                0     0.0049211755      0.014098132
      -0.61975479       0.42237902                0                0                0                0                0     0.0064525548      0.015510371
      -0.62291551        0.4177036                0                0                0                0                0     0.0080141062      0.016881816
      -0.62604094       0.41300452                0                0                0                0                0     0.0096054776      0.018212795
      -0.62913096       0.40828204                0                0                0                0                0      0.011226309      0.019503649
      -0.63218534       0.40353647                0                0                0                0                0      0.012876202       0.02075473
      -0.63520396       0.39876804                0                0                0                0                0      0.014554782      0.021966415
      -0.63818657       0.39397702                0                0                0                0                0      0.016261632      0.023139091
      -0.64113307        0.3891637                0                0                0                0                0      0.017996339       0.02427317
      -0.64404327       0.38432837                0                0                0                0                0      0.019758476      0.025369067
      -0.64691699       0.37947124                0                0                0                0                0       0.02155111      0.026313942
      -0.64975405       0.37459263                0                0                0                0                0      0.023364488       0.02703557
      -0.65255439       0.36969283                0                0                0                0                0      0.025187373      0.027720414
      -0.65531772       0.36477208                0                0                0                0                0      0.027019501      0.028369052
      -0.65804398       0.35983068                0                0                0                0                0      0.028694361      0.029049128
      -0.66073298       0.35486892                0                0                0                0                0      0.030239705      0.029755309
      -0.66338456       0.34988704                0                0                0                0                0      0.031798109      0.030432107
      -0.66599858       0.34488538                0                0                0                0                0      0.033369232      0.031080056
      -0.66857487       0.33986416                0                0                0                0                0       0.03495273      0.031699736
      -0.67111331       0.33482373                0                0                0                0                0      0.036548242      0.032291703
      -0.67361379       0.32976431                0                0                0                0                0      0.038155429      0.032856561
      -0.67607605       0.32468623                0                0                0                0                0        0.0397739      0.033394918
      -0.67850012       0.31958976                0                0                0                0                0      0.041403316       0.03390738
      -0.68088573       0.31447521                0                0                0                0                0      0.043043274      0.034394588
      -0.68323278       0.30934283                0                0                0                0                0      0.044693403      0.034857191
      -0.68554115       0.30419296                0                0                0                0                0       0.04635331       0.03529584
      -0.68781066       0.29902586                0                0                0                0                0      0.048022598      0.035711229
       -0.6900413       0.29384184                0                0                0                0                0      0.049700893      0.036104009
      -0.69223285       0.28864115                0                0                0                0                0      0.051211491      0.036482066
      -0.69438517       0.28342414                0                0                0                0                0      0.052604262      0.036848638
      -0.69649822       0.27819106                0                0                0                0                0      0.054005969      0.037200384
       -0.6985718       0.27294225                0                0                0                0                0      0.055416137      0.037537914
      -0.70060581       0.26767799                0                0                0                0                0       0.05683431      0.037861839
      -0.70260018       0.26239854                0                0                0                0                0      0.058260046      0.038172781
      -0.70455474       0.25710428                0                0                0                0                0      0.059692845      0.038471371
      -0.70646942       0.25179541                0                0                0                0                0      0.061132252      0.038758256
       -0.7083441       0.24647233                0                0                0                0                0      0.062577784      0.039034072
      -0.71017867       0.24113527                0                0                0                0                0      0.064028949      0.039299492
