            x [m]            y [m]            z [m]   FieldxRe [V/m]   FieldxIm [V/m]   FieldyRe [V/m]   FieldyIm [V/m]   FieldzRe [V/m]   FieldzIm [V/m]
       0.51566863       0.54459697                0                0                0                0                0      -0.03018635     -0.036861099
       0.51155609       0.54846179                0                0                0                0                0     -0.030973788     -0.039265629
       0.50741458       0.55229563                0                0                0                0                0     -0.031724393     -0.041718032
        0.5032444        0.5560981                0                0                0                0                0     -0.032286853     -0.044192024
       0.49904564       0.55986911                0                0                0                0                0     -0.032267258     -0.046614137
       0.49481869       0.56360847                0                0                0                0                0      -0.03219362     -0.049071245
       0.49056369       0.56731588                0                0                0                0                0     -0.032066002     -0.051563103
       0.48628092       0.57099116                0                0                0                0                0      -0.03188454     -0.054089464
       0.48197061       0.57463408                0                0                0                0                0     -0.031649381      -0.05665005
         0.477633       0.57824451                0                0                0                0                0      -0.03161265     -0.058919013
       0.47326836       0.58182216                0                0                0                0                0      -0.03156111     -0.061191835
       0.46887693        0.5853669                0                0                0                0                0      -0.03146717      -0.06350515
       0.46445894       0.58887851                0                0                0                0                0     -0.031330928      -0.06585864
       0.46001467       0.59235674                0                0                0                0                0      -0.03115252     -0.068251938
       0.45554432       0.59580147                0                0                0                0                0      -0.03093211     -0.070684731
        0.4510482       0.59921241                0                0                0                0                0     -0.030669833      -0.07315661
       0.44652656       0.60258943                0                0                0                0                0     -0.030365884      -0.07566721
       0.44197959       0.60593235                0                0                0                0                0     -0.030020425      -0.07821615
       0.43740761       0.60924101                0                0                0                0                0     -0.029633671     -0.080802992
       0.43281087       0.61251509                0                0                0                0                0     -0.029122783     -0.083363347
       0.42818964       0.61575454                0                0                0                0                0     -0.027915545     -0.085452579
       0.42354414       0.61895907                0                0                0                0                0     -0.026656028     -0.087563969
       0.41887468       0.62212861                0                0                0                0                0     -0.025344625     -0.089697197
       0.41418147       0.62526292                0                0                0                0                0     -0.023981646     -0.091851898
       0.40946484       0.62836182                0                0                0                0                0     -0.022567488     -0.094027705
       0.40472502       0.63142508                0                0                0                0                0     -0.021102505     -0.096224226
       0.39996228       0.63445264                0                0                0                0                0     -0.019587122     -0.098441109
       0.39517689       0.63744432                0                0                0                0                0     -0.018021738      -0.10067797
       0.39036912       0.64039981                0                0                0                0                0     -0.016406745      -0.10293438
       0.38553923       0.64331913                0                0                0                0                0     -0.014742616      -0.10520995
       0.38068753       0.64620197                0                0                0                0                0     -0.013059354      -0.10746074
       0.37581429       0.64904827                0                0                0                0                0     -0.011532874      -0.10943944
       0.37091976       0.65185773                0                0                0                0                0    -0.0099666342      -0.11144347
       0.36600423       0.65463036                0                0                0                0                0    -0.0083610034      -0.11347243
       0.36106795       0.65736592                0                0                0                0                0    -0.0065722689      -0.11523545
       0.35611126       0.66006422                0                0                0                0                0    -0.0043876395      -0.11630159
       0.35113439       0.66272515                0                0                0                0                0    -0.0021584742      -0.11737758
       0.34613764       0.66534859                0                0                0                0                0    0.00011475384      -0.11846312
       0.34112129       0.66793436                0                0                0                0                0     0.0024316069      -0.11955789
       0.33608562       0.67048228                0                0                0                0                0     0.0047916137      -0.12066156
       0.33103094       0.67299223                0                0                0                0                0     0.0071942788      -0.12177378
       0.32595748       0.67546409                0                0                0                0                0     0.0096391365      -0.12289424
        0.3208656       0.67789769                0                0                0                0                0      0.012125656      -0.12402258
       0.31575552        0.6802929                0                0                0                0                0      0.014653373      -0.12515846
       0.31062758       0.68264961                0                0                0                0                0      0.017221723      -0.12630151
       0.30548206        0.6849677                0                0                0                0                0      0.019830193       -0.1274514
       0.30031922       0.68724692                0                0                0                0                0       0.02247829      -0.12860774
        0.2951394       0.68948728                0                0                0                0                0      0.025165409      -0.12977016
       0.28994286        0.6916886                0                0                0                0                0      0.027900215      -0.13051276
        0.2847299       0.69385076                0                0                0                0                0      0.030691739       -0.1303937
       0.27950081       0.69597363                0                0                0                0                0         0.033521      -0.13026711
        0.2742559       0.69805706                0                0                0                0                0      0.036387429      -0.13013288
       0.26899549       0.70010102                0                0                0                0                0      0.039290383      -0.12999094
       0.26371983       0.70210528                0                0                0                0                0      0.042229328      -0.12984107
        0.2584292       0.70406985                0                0                0                0                0       0.04520363      -0.12968324
       0.25312397       0.70599449                0                0                0                0                0      0.048212655      -0.12951724
       0.24780442       0.70787919                0                0                0                0                0      0.051255766      -0.12934302
       0.24247082       0.70972383                0                0                0                0                0      0.054332361      -0.12916039
        0.2371235       0.71152824                0                0                0                0                0      0.057441778      -0.12896924
       0.23176275       0.71329236                0                0                0                0                0      0.060583387      -0.12876944
       0.22638887       0.71501613                0                0                0                0                0      0.063756518      -0.12856086
       0.22100218       0.71669942                0                0                0                0                0      0.066957846       -0.1283396
       0.21560298       0.71834207                0                0                0                0                0      0.069500826      -0.12664729
       0.21019156       0.71994412                0                0                0                0                0      0.072053418      -0.12490452
       0.20476824       0.72150534                0                0                0                0                0      0.074633069      -0.12315246
       0.19933334       0.72302574                0                0                0                0                0      0.077239245      -0.12139115
       0.19388714       0.72450519                0                0                0                0                0      0.079871461      -0.11962058
       0.18842997       0.72594362                0                0                0                0                0      0.082529172      -0.11784077
       0.18296212       0.72734094                0                0                0                0                0      0.085211873      -0.11605172
       0.17748392       0.72869712                0                0                0                0                0      0.087919019      -0.11425346
       0.17199567         0.730012                0                0                0                0                0      0.090650082      -0.11244597
       0.16649768       0.73128551                0                0                0                0                0      0.093404554      -0.11062926
       0.16099025       0.73251766                0                0                0                0                0      0.096181855      -0.10880335
       0.15547371       0.73370832                0                0                0                0                0      0.098981462      -0.10696826
       0.14994837       0.73485744                0                0                0                0                0       0.10179523      -0.10511693
       0.14441454       0.73596495                0                0                0                0                0       0.10382521      -0.10250693
       0.13887255        0.7370308                0                0                0                0                0       0.10587423      -0.09988451
       0.13332267       0.73805493                0                0                0                0                0       0.10794179     -0.097249821
       0.12776525       0.73903722                0                0                0                0                0       0.11002742     -0.094603062
       0.12220061       0.73997772                0                0                0                0                0       0.11213059     -0.091944396
       0.11662903       0.74087626                0                0                0                0                0       0.11390929     -0.089048497
       0.11105086        0.7417329                0                0                0                0                0       0.11548068     -0.085992679
        0.1054664       0.74254751                0                0                0                0                0       0.11706723     -0.082924187
      0.099875964       0.74332011                0                0                0                0                0       0.11866849     -0.079843298
       0.09427987       0.74405062                0                0                0                0                0       0.12028398     -0.076750264
      0.088678442         0.744739                0                0                0                0                0       0.12176488     -0.073579393
      0.083071992       0.74538517                0                0                0                0                0       0.12277793     -0.070182651
       0.07746084       0.74598914                0                0                0                0                0       0.12380308      -0.06677378
        0.0718453       0.74655092                0                0                0                0                0       0.12483992     -0.063353114
      0.066225693       0.74707037                0                0                0                0                0       0.12588803     -0.059920993
      0.060602341       0.74754757                0                0                0                0                0       0.12694703     -0.056477781
      0.054975551       0.74798238                0                0                0                0                0       0.12741479     -0.052867666
       0.04934565       0.74837494                0                0                0                0                0       0.12781996     -0.049228057
      0.043712955       0.74872506                0                0                0                0                0       0.12823427     -0.045578033
      0.038077787       0.74903274                0                0                0                0                0       0.12865739     -0.041917995
      0.032440457        0.7492981                0                0                0                0                0       0.12908891     -0.038248386
      0.026801296       0.74952096                0                0                0                0                0       0.12913388     -0.034534503
      0.021160616       0.74970144                0                0                0                0                0       0.12888525     -0.030784998
      0.015518736       0.74983943                0                0                0                0                0       0.12864375     -0.027027041
     0.0098759793       0.74993497                0                0                0                0                0        0.1284091     -0.023261094
     0.0042326623       0.74998808                0                0                0                0                0         0.128181     -0.019487618
    -0.0014108941       0.74999869                0                0                0                0                0       0.12778565     -0.015720729
    -0.0070543704        0.7499668                0                0                0                0                0       0.12687588     -0.011988235
     -0.012697447       0.74989253                0                0                0                0                0       0.12597178    -0.0082496228
     -0.018339805       0.74977571                0                0                0                0                0       0.12507315     -0.004505353
     -0.023981126        0.7496165                0                0                0                0                0       0.12417972   -0.00075593358
     -0.029621087       0.74941486                0                0                0                0                0       0.12329125     0.0029981602
      -0.03525937       0.74917072                0                0                0                0                0       0.12178462     0.0065981494
     -0.040895659        0.7488842                0                0                0                0                0       0.12023789      0.010190414
     -0.046529632       0.74855524                0                0                0                0                0       0.11869576       0.01378587
     -0.052160971       0.74818397                0                0                0                0                0       0.11715801      0.017384015
     -0.057789356       0.74777025                0                0                0                0                0       0.11562449      0.020984368
     -0.063414469       0.74731427                0                0                0                0                0       0.11371967      0.024417259
     -0.069035992       0.74681592                0                0                0                0                0       0.11157617      0.027741976
     -0.074653603       0.74627531                0                0                0                0                0       0.10943686      0.031067532
      -0.08026699       0.74569243                0                0                0                0                0        0.1073016      0.034393448
     -0.085875824       0.74506736                0                0                0                0                0       0.10517026      0.037719235
     -0.091479808       0.74440008                0                0                0                0                0       0.10289817      0.040944815
     -0.097078606       0.74369061                0                0                0                0                0       0.10022752      0.043892041
      -0.10267191       0.74293905                0                0                0                0                0      0.097561024      0.046838067
      -0.10825939       0.74214548                0                0                0                0                0      0.094898574      0.049782436
      -0.11384075       0.74130982                0                0                0                0                0       0.09224008      0.052724708
      -0.11941566       0.74043226                0                0                0                0                0      0.089585446      0.055664413
      -0.12498382       0.73951268                0                0                0                0                0      0.086525902      0.058188651
      -0.13054489       0.73855132                0                0                0                0                0      0.083422773      0.060661752
      -0.13609858       0.73754811                0                0                0                0                0      0.080323927       0.06313169
      -0.14164455       0.73650312                0                0                0                0                0      0.077229321      0.065598041
      -0.14718251       0.73541641                0                0                0                0                0      0.074138887      0.068060398
      -0.15271212        0.7342881                0                0                0                0                0      0.070763186      0.070083879
      -0.15823311       0.73311818                0                0                0                0                0      0.067091912      0.071652941
      -0.16374512       0.73190677                0                0                0                0                0       0.06342572      0.073218703
      -0.16924787       0.73065394                0                0                0                0                0      0.059764594      0.074780822
      -0.17474103       0.72935969                0                0                0                0                0      0.056108527      0.076338999
       -0.1802243       0.72802418                0                0                0                0                0      0.052457497      0.077892877
      -0.18569736       0.72664744                0                0                0                0                0      0.048811499      0.079442151
       -0.1911599       0.72522956                0                0                0                0                0      0.045170531      0.080986492
      -0.19661163       0.72377062                0                0                0                0                0      0.041534573      0.082525574
      -0.20205222       0.72227067                0                0                0                0                0      0.037903626      0.084059089
      -0.20748137       0.72072983                0                0                0                0                0      0.034277692      0.085586719
      -0.21289878       0.71914816                0                0                0                0                0      0.030656755       0.08710815
      -0.21830413       0.71752584                0                0                0                0                0      0.027040821      0.088623062
      -0.22369711       0.71586281                0                0                0                0                0      0.023321342      0.089386746
      -0.22907743       0.71415931                0                0                0                0                0      0.019504607      0.089491449
      -0.23444478       0.71241534                0                0                0                0                0      0.015694013      0.089592144
      -0.23979886       0.71063107                0                0                0                0                0      0.011889657      0.089688599
      -0.24513936       0.70880651                0                0                0                0                0     0.0080916341      0.089780577
      -0.25046596       0.70694184                0                0                0                0                0     0.0043000802       0.08986786
       -0.2557784       0.70503718                0                0                0                0                0    0.00051504932      0.089950182
      -0.26107636       0.70309258                0                0                0                0                0    -0.0032633338      0.090027347
      -0.26635954        0.7011081                0                0                0                0                0    -0.0070349593      0.090099126
      -0.27162763       0.69908398                0                0                0                0                0     -0.010799726      0.090165287
      -0.27688032       0.69702029                0                0                0                0                0     -0.014557504      0.090225622
      -0.28211737       0.69491714                0                0                0                0                0      -0.01830823      0.090279914
      -0.28733841       0.69277459                0                0                0                0                0     -0.022051746      0.090327956
       -0.2925432       0.69059283                0                0                0                0                0     -0.025694877       0.09015023
      -0.29773143       0.68837202                0                0                0                0                0     -0.028872825      0.088889129
      -0.30290279       0.68611217                0                0                0                0                0     -0.032045465      0.087628864
      -0.30805701       0.68381351                0                0                0                0                0     -0.035212725      0.086369395
      -0.31319377       0.68147612                0                0                0                0                0     -0.038374513      0.085110657
      -0.31831282        0.6791001                0                0                0                0                0     -0.041530784      0.083852619
      -0.32341382       0.67668569                0                0                0                0                0     -0.044681415      0.082595222
      -0.32849652        0.6742329                0                0                0                0                0     -0.047826365      0.081338435
      -0.33356065       0.67174202                0                0                0                0                0     -0.050965562      0.080082193
      -0.33860585       0.66921306                0                0                0                0                0     -0.054098874      0.078826495
      -0.34363189       0.66664618                0                0                0                0                0     -0.057226256      0.077571273
      -0.34863847       0.66404158                0                0                0                0                0     -0.060347602      0.076316498
      -0.35362533       0.66139936                0                0                0                0                0     -0.063462839      0.075062141
      -0.35859215       0.65871972                0                0                0                0                0     -0.066571869      0.073808171
      -0.36353865       0.65600276                0                0                0                0                0     -0.069445066      0.072359487
      -0.36846459       0.65324867                0                0                0                0                0     -0.071452588      0.070183396
      -0.37336966       0.65045762                0                0                0                0                0     -0.073457897      0.068015561
      -0.37825358       0.64762968                0                0                0                0                0     -0.075460941      0.065856062
       -0.3831161       0.64476514                0                0                0                0                0     -0.077489942      0.063685179
      -0.38795692         0.641864                0                0                0                0                0     -0.079563931      0.061488807
      -0.39277577       0.63892657                0                0                0                0                0     -0.081634782      0.059300274
       -0.3975724       0.63595301                0                0                0                0                0      -0.08370243      0.057119671
      -0.40234649       0.63294339                0                0                0                0                0     -0.085766792      0.054947093
      -0.40709782       0.62989789                0                0                0                0                0     -0.087827817      0.052782621
      -0.41182607       0.62681681                0                0                0                0                0     -0.089885414      0.050626356
      -0.41653103        0.6237002                0                0                0                0                0     -0.091939524      0.048478372
      -0.42121238       0.62054825                0                0                0                0                0      -0.09399005      0.046338785
      -0.42586991       0.61736119                0                0                0                0                0     -0.096036948      0.044207655
      -0.43050331       0.61413914                0                0                0                0                0     -0.098080099      0.042085096
      -0.43511233       0.61088234                0                0                0                0                0     -0.099591151      0.039812896
      -0.43969673       0.60759097                0                0                0                0                0       -0.1002648      0.037302881
      -0.44425622       0.60426521                0                0                0                0                0      -0.10094129      0.034808438
      -0.44879055       0.60090518                0                0                0                0                0      -0.10162059      0.032329708
      -0.45329949       0.59751117                0                0                0                0                0      -0.10230272      0.029866822
      -0.45778275       0.59408331                0                0                0                0                0      -0.10298763      0.027419956
      -0.46224007       0.59062183                0                0                0                0                0      -0.10367534      0.024989247
      -0.46667126       0.58712685                0                0                0                0                0       -0.1043658      0.022574816
      -0.47107598       0.58359867                0                0                0                0                0      -0.10505902      0.020176847
      -0.47545406       0.58003747                0                0                0                0                0      -0.10575496      0.017795445
       -0.4798052       0.57644337                0                0                0                0                0      -0.10645361      0.015430778
      -0.48412919       0.57281667                0                0                0                0                0      -0.10718601      0.013019622
      -0.48842576       0.56915754                0                0                0                0                0      -0.10794193      0.010584006
      -0.49269468       0.56546617                0                0                0                0                0      -0.10870075     0.0081662852
       -0.4969357       0.56174278                0                0                0                0                0      -0.10946247     0.0057666069
      -0.50114858       0.55798757                0                0                0                0                0      -0.11022704     0.0033851136
      -0.50533307       0.55420077                0                0                0                0                0      -0.11062022     0.0010510832
      -0.50948894       0.55038261                0                0                0                0                0      -0.11005605     -0.001187522
      -0.51361597       0.54653329                0                0                0                0                0      -0.10950229     -0.003404595
      -0.51771396       0.54265296                0                0                0                0                0      -0.10895891    -0.0056000333
      -0.52178258       0.53874201                0                0                0                0                0      -0.10842601    -0.0077736303
      -0.52582169       0.53480047                0                0                0                0                0      -0.10790359     -0.009925317
      -0.52983105       0.53082865                0                0                0                0                0      -0.10739169     -0.012054969
      -0.53381038       0.52682686                0                0                0                0                0      -0.10689034     -0.014162419
      -0.53775948       0.52279514                0                0                0                0                0      -0.10639956      -0.01624758
      -0.54167813       0.51873386                0                0                0                0                0      -0.10591938     -0.018310329
      -0.54556608       0.51464319                0                0                0                0                0      -0.10544983     -0.020350538
      -0.54942316       0.51052344                0                0                0                0                0      -0.10499094     -0.022368129
      -0.55324918       0.50637472                0                0                0                0                0       -0.1045427     -0.024363015
      -0.55704379       0.50219738                0                0                0                0                0      -0.10411495      -0.02639373
      -0.56080693       0.49799156                0                0                0                0                0      -0.10370991     -0.028466515
       -0.5645383       0.49375755                0                0                0                0                0      -0.10331697     -0.030514788
      -0.56823766       0.48949558                0                0                0                0                0      -0.10293616      -0.03253844
       -0.5719049       0.48520592                0                0                0                0                0      -0.10256746     -0.034537435
      -0.57553977       0.48088875                0                0                0                0                0      -0.10205522     -0.036441762
      -0.57914197       0.47654438                0                0                0                0                0      -0.10067019     -0.037923492
      -0.58271146       0.47217301                0                0                0                0                0     -0.099303804     -0.039382741
      -0.58624792       0.46777493                0                0                0                0                0     -0.097956173     -0.040819451
      -0.58975118       0.46335033                0                0                0                0                0     -0.096627377     -0.042233594
      -0.59322107       0.45889953                0                0                0                0                0     -0.095317468     -0.043625157
      -0.59665734       0.45442271                0                0                0                0                0     -0.094026543     -0.044994105
      -0.60005987       0.44992018                0                0                0                0                0     -0.092754647     -0.046340443
      -0.60342836       0.44539216                0                0                0                0                0     -0.091501884     -0.047664139
      -0.60676277       0.44083893                0                0                0                0                0     -0.090268262     -0.048965227
      -0.61006278       0.43626076                0                0                0                0                0     -0.089053899     -0.050243665
      -0.61332822       0.43165785                0                0                0                0                0     -0.087854892     -0.051541924
      -0.61655897       0.42703053                0                0                0                0                0     -0.086669371     -0.052891202
      -0.61975479       0.42237902                0                0                0                0                0     -0.085504942     -0.054216731
      -0.62291551        0.4177036                0                0                0                0                0     -0.084361643     -0.055518541
      -0.62604094       0.41300452                0                0                0                0                0     -0.083239533      -0.05679667
      -0.62913096       0.40828204                0                0                0                0                0      -0.08213862      -0.05805118
      -0.63218534       0.40353647                0                0                0                0                0     -0.081058964     -0.059282079
      -0.63520396       0.39876804                0                0                0                0                0     -0.080000602     -0.060489457
      -0.63818657       0.39397702                0                0                0                0                0       -0.0789636     -0.061673325
      -0.64113307        0.3891637                0                0                0                0                0     -0.077947959     -0.062833771
      -0.64404327       0.38432837                0                0                0                0                0     -0.076953731     -0.063970849
      -0.64691699       0.37947124                0                0                0                0                0     -0.075756431     -0.064867295
      -0.64975405       0.37459263                0                0                0                0                0     -0.074214995     -0.065388888
      -0.65255439       0.36969283                0                0                0                0                0     -0.072699234     -0.065894783
      -0.65531772       0.36477208                0                0                0                0                0     -0.071209364     -0.066385075
      -0.65804398       0.35983068                0                0                0                0                0     -0.069723926      -0.06690824
      -0.66073298       0.35486892                0                0                0                0                0     -0.068247236     -0.067457087
      -0.66338456       0.34988704                0                0                0                0                0     -0.066797987     -0.067990467
      -0.66599858       0.34488538                0                0                0                0                0     -0.065376267     -0.068508513
      -0.66857487       0.33986416                0                0                0                0                0     -0.063982166     -0.069011375
      -0.67111331       0.33482373                0                0                0                0                0     -0.062615737     -0.069499195
      -0.67361379       0.32976431                0                0                0                0                0     -0.061277043     -0.069972135
      -0.67607605       0.32468623                0                0                0                0                0     -0.059966229     -0.070430346
      -0.67850012       0.31958976                0                0                0                0                0     -0.058683269     -0.070873998
      -0.68088573       0.31447521                0                0                0                0                0     -0.057428308     -0.071303241
      -0.68323278       0.30934283                0                0                0                0                0     -0.056201406     -0.071718253
      -0.68554115       0.30419296                0                0                0                0                0     -0.055002619     -0.072119221
      -0.68781066       0.29902586                0                0                0                0                0     -0.053832043     -0.072506301
       -0.6900413       0.29384184                0                0                0                0                0     -0.052689664     -0.072879702
      -0.69223285       0.28864115                0                0                0                0                0     -0.051537998     -0.073270045
      -0.69438517       0.28342414                0                0                0                0                0     -0.050388303     -0.073669456
      -0.69649822       0.27819106                0                0                0                0                0     -0.049267851     -0.074056298
       -0.6985718       0.27294225                0                0                0                0                0     -0.048176717     -0.074430764
      -0.70060581       0.26767799                0                0                0                0                0     -0.047114946     -0.074793048
      -0.70260018       0.26239854                0                0                0                0                0      -0.04608253     -0.075143345
      -0.70455474       0.25710428                0                0                0                0                0     -0.045079544     -0.075481839
      -0.70646942       0.25179541                0                0                0                0                0     -0.044105992     -0.075808741
       -0.7083441       0.24647233                0                0                0                0                0     -0.043161899     -0.076124266
      -0.71017867       0.24113527                0                0                0                0                0     -0.042247303     -0.076428607
      -0.71197307       0.23578456                0                0                0                0                0     -0.041362204     -0.076721996
      -0.71372712        0.2304205                0                0                0                0                0     -0.040506672     -0.077004619
